,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
298075,2021,1191217,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABBAACD""","""00111111""","""DECBACEAECAACEBCEEAADEEECAB""","""911101019910911011911100800""",555,555,555,555,555,555,555,555,555,555,555,53.2,50.4,75,13.5,17,25,15,10,50,0,54.1,61.9,10,30,0,0,"""C""","""D""","""B""","""C""","""C""","""B""","""B""","""D""","""B"""
298141,2021,1101244,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EEBAAACB""","""10101110""","""DECCDCEDDBABCDBBEADADEEEBDB""","""911011009911901110911100810""",555,555,555,555,555,555,333,555,555,333,333,53.2,46.5,62.5,22.5,0,0,0,45,65,40,55.4,61.9,18.3,55,0,0,"""C""","""C""","""C""","""D""","""B""","""C""","""B""","""D""","""C"""
298157,2021,116770,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABAABEE""","""00101000""","""DEDADCEAECABCDDBCECADEACBED""","""910011019911900101911111801""",555,555,555,555,555,555,555,555,555,555,555,53.2,28.2,25,33,49,65,45,17,25,15,61.5,66.7,31.7,45,35,15,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""D""","""C"""
298266,2021,1118057,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBAACE""","""11111110""","""EDDABBDADCBEBCBBEEBCDEAEEDD""","""900000119900901111901110811""",555,555,555,555,555,555,555,555,555,555,555,53.2,68.9,87.5,41,26,70,15,56,40,60,48,52.4,23.3,55,0,15,"""C""","""D""","""C""","""A""","""A""","""C""","""B""","""D""","""D"""
298419,2021,1342408,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBBAACC""","""00111110""","""DEDAEDDBCEACEEBDEEBADECCBAD""","""910000109910911011911101801""",555,555,555,555,555,555,555,555,555,555,555,53.3,47.1,62.5,24,14,70,0,34,50,30,55.3,57.1,45,55,40,40,"""D""","""D""","""A""","""E""","""D""","""D""","""B""","""D""","""E"""
298528,2021,21600,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBAAAED""","""01101101""","""CACBDCCEBBABCBBAEEBBDEACBDC""","""901111009911901011901111810""",555,555,555,555,555,555,336,333,333,555,555,53.3,37.5,62.5,0,0,0,0,0,0,0,58.5,66.7,11.7,0,20,15,"""D""","""D""","""A""","""D""","""B""","""E""","""D""","""D""","""B"""
298582,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBACACE""","""10100110""","""DEDBDCDBDCABDCBAECBADAAEDDB""","""910111109911901010911010810""",555,555,555,555,555,555,555,555,555,555,555,53.3,45.6,50,39,28,80,15,50,70,45,55.9,61.9,21.7,25,40,0,"""B""","""B""","""C""","""C""","""B""","""C""","""B""","""E""","""D"""
298746,2021,5000135,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAABAECE""","""00011010""","""CDBBDBDADCBBCEBAEEDADDBCEDD""","""900110119901911011911001811""",555,555,555,555,555,555,555,555,555,333,555,53.3,35.1,37.5,31.5,5,25,0,58,50,60,59.4,66.7,18.3,55,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""C""","""C"""
299215,2021,100816,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBAABA""","""11111100""","""EDDBBCDDCBDBEEBAEEAABEDBBDB""","""900101109901911011910100810""",555,555,555,555,555,555,555,555,555,555,555,53.4,68,75,57.5,31,35,30,84,40,95,48.5,52.4,26.7,40,0,40,"""C""","""C""","""B""","""B""","""B""","""C""","""D""","""D""","""D"""
299475,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBBAACC""","""10111110""","""DEDCDDEDCCABDDBDEEDADEDCADE""","""910010009911901011911101810""",555,555,555,555,555,555,555,555,555,555,555,53.5,58,75,32.5,37,65,30,28,80,15,52,57.1,23.3,55,0,15,"""D""","""C""","""C""","""B""","""B""","""C""","""D""","""B""","""D"""
299716,2021,1102774,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAACD""","""10111111""","""DDCAECEBCBAEDEBCEECADCBCBDD""","""901001009910911011911001811""",555,555,555,555,555,555,555,555,555,555,333,53.5,59.9,87.5,18.5,20,40,15,17,25,15,51.3,57.1,18.3,55,0,0,"""C""","""D""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
300088,2021,122845,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABAABCE""","""10101010""","""DEEBDCDDCEABEDBBDBCCBBCCADD""","""910111109911901100900001811""",555,555,555,555,555,555,555,555,555,555,555,53.6,46.8,50,42,25,65,15,59,55,60,55.8,57.1,48.3,55,75,15,"""C""","""C""","""A""","""E""","""D""","""C""","""A""","""D""","""B"""
300097,2021,1137717,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBBACCCB""","""00100010""","""DDEADCDADCAACEBBEEBABEACCDC""","""900011119910911111910111810""",555,555,555,555,555,555,555,555,555,555,555,53.6,21.8,25,17,16,80,0,18,50,10,64.2,71.4,23.3,55,0,15,"""D""","""C""","""B""","""B""","""C""","""A""","""A""","""E""","""C"""
300443,2021,21600,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEACACE""","""10000110""","""DECADCDBDBABCDBAEEDBDABCEDD""","""911011109911901011901001811""",555,555,555,555,555,555,333,555,555,333,333,53.7,34.3,37.5,29.5,0,0,0,59,55,60,60.2,66.7,23.3,70,0,0,"""D""","""D""","""C""","""D""","""C""","""D""","""D""","""D""","""C"""
300449,2021,1132918,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABAAECA""","""10101010""","""DECDACCADCABCBBBCEAADABCEBA""","""911001019911901101911001800""",555,555,555,555,555,555,555,555,555,555,555,53.7,45.8,50,39.5,38,70,30,41,85,30,56.3,57.1,51.7,70,85,0,"""C""","""D""","""D""","""B""","""C""","""C""","""B""","""D""","""E"""
300491,2021,1122221,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBBCDCD""","""10110011""","""DBCAECDADBBBDCBCEDDADECCADD""","""901001119901901010911101811""",555,555,555,555,555,555,555,555,555,333,555,53.7,52.5,62.5,37.5,19,35,15,56,80,50,54.1,61.9,10,0,0,30,"""C""","""C""","""B""","""A""","""B""","""A""","""B""","""D""","""D"""
300600,2021,116770,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CDBBCACA""","""00110110""","""DECBDCDDCCBDEDBBEEBABEEBEDD""","""911111109900901111910100811""",555,555,555,555,555,555,333,555,555,555,333,53.7,33.4,50,8.5,0,0,0,17,25,15,60.4,66.7,25,55,20,0,"""C""","""B""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
300765,2021,1330896,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABAABAE""","""10101000""","""DCCAECDBDBCDDEBBEDBADAACCDD""","""901001109900911110911011811""",555,555,555,555,555,555,555,555,555,333,555,53.8,46.7,37.5,60.5,60,80,55,61,65,60,56.1,61.9,23.3,55,0,15,"""C""","""D""","""C""","""B""","""C""","""C""","""*""","""D""","""C"""
300899,2021,1191018,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCEBAACB""","""01011110""","""DECAECCADCADBEBAAEBADEAEDED""","""911001019910911001911110801""",555,555,555,555,555,555,555,555,555,555,555,53.8,47.5,62.5,25,30,50,25,20,40,15,55.9,61.9,21.7,55,10,0,"""C""","""D""","""B""","""B""","""C""","""C""","""B""","""C""","""D"""
300947,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEACACD""","""10000111""","""DECBECEBCBBBAEBBEEAADBEEDCB""","""911101009901911111911000800""",555,555,555,555,555,555,555,555,555,555,555,53.8,50.6,50,51.5,22,50,15,81,85,80,54.8,57.1,41.7,55,70,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""E""","""D"""
300948,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEBCACA""","""10010110""","""DEDAECCAECAECEBBEEBCDDBCDDD""","""910001019910911111901001811""",555,555,555,555,555,555,555,555,555,555,555,53.8,48.4,50,46,29,25,30,63,55,65,55.6,61.9,20,40,20,0,"""C""","""C""","""B""","""B""","""B""","""C""","""D""","""D""","""C"""
301248,2021,1286732,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABDAACD""","""10101111""","""DCECACDBCBBBCEBAEECDDEECCDC""","""900001109901911011901101810""",555,555,555,555,555,555,555,555,555,555,555,53.8,65.2,75,50.5,50,70,45,51,55,50,50,52.4,36.7,70,0,40,"""C""","""D""","""C""","""C""","""C""","""B""","""B""","""D""","""D"""
301284,2021,1126898,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAABDA""","""11101000""","""CCDDACDAECABDDBBEEEACEAACBD""","""900001119911901111910110801""",555,555,555,555,555,555,555,555,555,555,555,53.9,47.4,50,43.5,40,80,30,47,55,45,56.1,61.9,23.3,70,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
301373,2021,11554,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAAACA""","""11101110""","""CCCADCDECCACEDBBEACADEABCCB""","""901011109910901110911110800""",555,555,555,555,555,555,555,555,555,555,555,53.9,58,75,32.5,33,65,25,32,40,30,52.5,57.1,26.7,55,0,25,"""C""","""C""","""C""","""B""","""B""","""C""","""A""","""D""","""D"""
301463,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABBCAAD""","""00110101""","""AECBEBEECBAEBDBAEADADEACEDD""","""911100009910901010911111811""",555,555,555,555,555,555,333,555,555,555,333,53.9,42.8,50,32,0,0,0,64,80,60,57.6,61.9,33.3,35,65,0,"""D""","""D""","""A""","""B""","""B""","""C""","""B""","""D""","""D"""
301472,2021,118420,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBABCD""","""10111011""","""DAEBECDADCCBDBBBDEAADDECEDA""","""900101119901901101911001810""",555,555,555,555,555,555,555,555,555,555,555,53.9,53.6,75,21.5,26,70,15,17,25,15,54,57.1,36.7,70,40,0,"""C""","""C""","""B""","""B""","""B""","""C""","""E""","""D""","""D"""
301473,2021,118420,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAACE""","""10111110""","""DEDBCCDACCABCEBBEEBCCCBBEDB""","""910101119911911111900000810""",555,555,555,555,555,555,333,555,555,555,333,53.9,47.2,75,5.5,0,0,0,11,55,0,56.1,61.9,23.3,70,0,0,"""A""","""B""","""C""","""B""","""A""","""C""","""D""","""E""","""B"""
301495,2021,95017,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABBADCE""","""00111010""","""CECADCDBECBBEBBDCEEACEACEDD""","""911011109901901001910111811""",555,555,555,555,555,555,333,555,555,555,333,53.9,33.6,50,9,0,0,0,18,50,10,60.7,66.7,26.7,45,35,0,"""C""","""C""","""C""","""C""","""B""","""B""","""D""","""D""","""C"""
301534,2021,1122221,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABBAACA""","""00111110""","""EEDADCDBCCACDEBBEEBADCEECCD""","""910011109910911111911000801""",555,555,555,555,555,555,335,555,555,555,333,53.9,49.3,62.5,29.5,0,70,0,59,55,60,55.4,61.9,18.3,55,0,0,"""C""","""C""","""C""","""B""","""A""","""B""","""E""","""E""","""D"""
301562,2021,18387,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBAAADE""","""10101100""","""EECADDDBDCACCEBCEECADAEECDD""","""911010109910911011911000811""",555,555,555,555,555,555,555,555,555,333,333,53.9,53.4,50,58.5,41,85,30,76,80,75,54.1,61.9,10,30,0,0,"""C""","""C""","""C""","""B""","""B""","""A""","""B""","""D""","""B"""
301644,2021,1101244,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBAACC""","""10111110""","""DECCECDADBBACEBAEEBACCAEEDC""","""911001119900911011910010810""",555,555,555,555,555,555,555,555,555,555,555,53.9,57,75,30,14,70,0,46,50,45,52.8,57.1,28.3,55,15,15,"""C""","""C""","""C""","""B""","""B""","""C""","""A""","""B""","""C"""
301649,2021,1137717,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBBAACE""","""01111110""","""EEDBDCDDEBAADCBAEEDBBEBCBDD""","""910111109910901011900101811""",555,555,555,555,555,555,555,555,555,333,333,53.9,50.4,75,13.5,10,50,0,17,25,15,55.1,61.9,16.7,50,0,0,"""B""","""C""","""C""","""B""","""B""","""C""","""D""","""D""","""C"""
301663,2021,106167,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECABAECA""","""11011010""","""DECEBCDADBBBDEBAEABADBABECE""","""911001119901911010911010800""",555,555,555,555,555,555,555,555,555,555,555,53.9,50.5,62.5,32.5,3,15,0,62,70,60,55,57.1,43.3,55,75,0,"""C""","""E""","""A""","""B""","""B""","""C""","""A""","""D""","""D"""
301953,2021,118420,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""",""".CBACACA""","""01100110""","""DECBECDACCACDABCCEAADEDECDB""","""911101119910901001911100810""",555,555,555,555,555,555,555,555,555,555,333,54,40.2,50,25.5,17,85,0,34,70,25,58.6,61.9,40,50,70,0,"""B""","""C""","""B""","""A""","""A""","""B""","""A""","""D""","""B"""
301995,2021,20065,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBEAACD""","""01101111""","""DDCABCDBEBABDCBCEEABDEAEADB""","""901001109911901011901110810""",555,555,555,555,555,555,555,555,555,555,333,54,61.4,75,41,25,65,15,57,65,55,51.5,57.1,20,60,0,0,"""C""","""D""","""D""","""C""","""B""","""A""","""B""","""A""","""D"""
302018,2021,1113852,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAAACB""","""10001110""","""CDCBECDDECACBEBBCDBADEDCEED""","""901101109910911100911101801""",555,555,555,555,555,555,555,555,555,555,555,54,46,50,40,34,50,30,46,70,40,56.6,61.9,26.7,50,30,0,"""C""","""C""","""B""","""B""","""B""","""C""","""E""","""D""","""C"""
302130,2021,1102674,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAAACB""","""11101110""","""CECBDCDEBBBAEABBEADCAEBCCED""","""911111109900901110900101801""",555,555,555,555,555,555,555,555,555,555,555,54,57.6,75,31.5,5,25,0,58,50,60,52.8,57.1,28.3,45,0,40,"""C""","""D""","""A""","""B""","""B""","""C""","""B""","""D""","""D"""
302307,2021,115728,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBCAAB""","""11110100""","""CDCADCEBECBBACBBEEAADAACEEC""","""901011009901901111911011800""",555,555,555,555,555,555,555,555,555,555,555,54.1,53.5,62.5,40,5,25,0,75,55,80,54.3,57.1,38.3,70,45,0,"""C""","""D""","""C""","""C""","""B""","""B""","""B""","""D""","""D"""
302425,2021,87195,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBACACB""","""11100110""","""DECADCDAECACDBBBEECABAEBCDB""","""911011119910901111910000810""",555,555,555,555,555,555,555,555,555,555,555,54.1,46.7,62.5,23,25,65,15,21,65,10,56.6,61.9,26.7,65,0,15,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""C""","""D"""
302428,2021,101830,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECEACDCA""","""11000010""","""DEDADCDBDEAEDEBAEEEAACACBDD""","""910011109910911011910011811""",555,555,555,555,555,555,555,555,555,555,555,54.1,34.1,37.5,29,43,35,45,15,35,10,60.7,66.7,26.7,55,0,25,"""C""","""D""","""B""","""C""","""D""","""D""","""B""","""D""","""D"""
302429,2021,120385,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAADCA""","""11101010""","""DECBDCDBCCABCBBCCEAADABCEBB""","""911111109911901001911001800""",555,555,555,555,555,555,555,555,555,555,333,54.1,47.9,62.5,26,22,50,15,30,50,25,56.1,61.9,23.3,70,0,0,"""C""","""D""","""C""","""B""","""B""","""C""","""B""","""D""","""D"""
302441,2021,95017,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBEACA""","""11110110""","""DECADCDDDBBBDABCEECADAECEDA""","""911011109901901011911001810""",555,555,555,555,555,555,555,555,555,333,333,54.1,52.6,75,19,20,40,15,18,50,10,54.6,61.9,13.3,40,0,0,"""C""","""C""","""C""","""A""","""B""","""B""","""B""","""D""","""C"""
302444,2021,21600,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""*CEACECD""","""01000011""","""DEDADCDBCAABEDBAEEBADEACBDA""","""910011109911901011911111810""",555,555,555,555,555,555,333,555,555,555,555,54.1,27.5,37.5,12.5,0,0,0,25,85,10,62.9,71.4,15,0,45,0,"""C""","""D""","""B""","""A""","""A""","""B""","""A""","""D""","""D"""
302482,2021,20065,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAAACD""","""10001111""","""DECAECDEEBABAEBBEADAAEBBCCB""","""911001109911911110910100800""",555,555,555,555,555,555,555,555,555,555,555,54.1,49.9,62.5,31,17,85,0,45,65,40,55.5,57.1,46.7,70,45,25,"""C""","""D""","""C""","""B""","""B""","""B""","""A""","""D""","""C"""
302491,2021,1122221,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABAAACE""","""10101110""","""DECADCCEECABBEBACEDABCCCCED""","""911011009911911001910001801""",555,555,555,555,555,555,555,555,555,555,555,54.1,62.5,62.5,62.5,47,55,45,78,70,80,51.3,57.1,18.3,55,0,0,"""C""","""D""","""C""","""C""","""B""","""C""","""D""","""D""","""C"""
302778,2021,121794,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ACBBEDAD""","""01110001""","""CACBDCDECBBDDEBCEEAADAACDCD""","""901111109900911011911011801""",555,555,555,555,555,555,335,555,555,555,555,54.2,35.4,50,13.5,0,65,0,27,35,25,60.4,66.7,25,50,0,25,"""D""","""C""","""C""","""B""","""A""","""B""","""A""","""D""","""C"""
302950,2021,115582,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BEBBCACB""","""00110110""","""DECADCDBBCABDEBBEAAADEBECED""","""911011109911911110911100801""",555,555,555,555,555,555,335,333,555,333,333,54.2,30,50,0,0,50,0,0,0,0,62.2,71.4,10,30,0,0,"""C""","""C""","""C""","""B""","""D""","""B""","""D""","""E""","""C"""
303010,2021,87195,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEBAACE""","""10011110""","""DDCADCDDCEABDCBCEEBADEEECDE""","""901011109911901011911100810""",555,555,555,555,555,555,555,555,555,555,555,54.2,46.1,62.5,21.5,26,70,15,17,85,0,56.9,61.9,28.3,30,30,25,"""B""","""D""","""B""","""B""","""B""","""C""","""D""","""D""","""D"""
303045,2021,1137717,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBCACD""","""10110111""","""CBDDECDBECDBEEBBEEBCDEBCADD""","""900001109901911111901101811""",555,555,555,555,555,555,333,555,555,555,333,54.2,48.4,75,8.5,0,0,0,17,25,15,56.1,61.9,23.3,70,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""E""","""D""","""D"""
303062,2021,1128364,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECEBACCB""","""11011010""","""DDCBEADACCAEEDBBEEBADAABEED""","""901100119910901111911010801""",555,555,555,555,555,555,555,555,555,333,555,54.2,56.1,62.5,46.5,19,35,15,74,70,75,53.6,61.9,6.7,5,0,15,"""C""","""D""","""B""","""C""","""C""","""C""","""B""","""D""","""E"""
303077,2021,99406,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EABBCACE""","""10110110""","""CDCBECDCCBABDDBCEEDACADCEDD""","""901101109911901011910001811""",555,555,555,555,555,555,555,555,555,555,555,54.2,55.1,62.5,44,14,70,0,74,70,75,53.9,61.9,8.3,25,0,0,"""D""","""D""","""B""","""B""","""B""","""B""","""B""","""C""","""D"""
303158,2021,1286732,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EEBACACE""","""10100110""","""DDCADCAACACCDEBDEEAADEBCADD""","""901011019900911011911101811""",555,555,555,555,555,555,555,555,555,555,333,54.2,41.4,50,28.5,22,50,15,35,55,30,58.5,66.7,11.7,35,0,0,"""D""","""D""","""C""","""A""","""B""","""B""","""A""","""C""","""D"""
303194,2021,1330896,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEAAECD""","""10001011""","""DEEAAEDACBABDEBBEEBDBBADBDD""","""910000119911911111900010811""",555,555,555,555,555,555,555,555,555,555,555,54.3,44.2,50,35.5,10,50,0,61,65,60,57.6,61.9,33.3,70,20,10,"""C""","""D""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
303356,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBDCAAE""","""11100100""","""DDCBACCBDEABEEBACEBADEBCCAD""","""901101009911911001911101801""",555,555,555,555,555,555,555,555,555,555,555,54.3,41.8,50,29.5,22,50,15,37,65,30,58.4,61.9,38.3,55,60,0,"""C""","""D""","""C""","""B""","""B""","""D""","""A""","""C""","""C"""
303514,2021,1270538,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBBACACE""","""00100110""","""DDCADCDBDCABEDBDEEDADCECBDB""","""901011109911901011911001810""",555,555,555,555,555,555,555,555,555,555,555,54.3,41.9,37.5,48.5,10,50,0,87,55,95,58.4,61.9,38.3,55,50,10,"""C""","""D""","""B""","""C""","""B""","""D""","""B""","""D""","""D"""
303809,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDBBCDCC""","""10110010""","""ADEBDCDDDCACAEBBEDAADABDEDD""","""900111109910911110911000811""",555,555,555,555,555,555,555,555,555,555,555,54.4,49.4,50,48.5,7,35,0,90,70,95,56.1,61.9,23.3,70,0,0,"""C""","""C""","""A""","""B""","""B""","""B""","""B""","""D""","""C"""
304275,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECABAACD""","""11011111""","""DECCBCDADCABCABAEABCDCBAEDB""","""911001119911901010901000810""",555,555,555,555,555,555,555,555,555,555,333,54.5,66.5,87.5,35,18,50,10,52,80,45,50.5,52.4,40,60,60,0,"""C""","""D""","""A""","""C""","""C""","""C""","""B""","""D""","""D"""
304289,2021,87195,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBEBAACB""","""10011110""","""DEDCECDBEAABEEBBEEDCDCECDCD""","""910001109911911111901001801""",555,555,555,555,555,555,555,555,555,333,555,54.5,52.5,62.5,37.5,22,50,15,53,65,50,55.1,61.9,16.7,35,0,15,"""C""","""C""","""D""","""B""","""A""","""B""","""A""","""C""","""B"""
304296,2021,21600,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBACACB""","""10100110""","""CACBEEDADCABDABBEEDABEACCAA""","""901100119911901111910111800""",555,555,555,555,555,555,555,555,555,333,333,54.5,37.2,50,18,17,25,15,19,35,15,60.2,66.7,23.3,70,0,0,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""D""","""D"""
304306,2021,1272012,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBBCDCA""","""11110010""","""DEBAECDDCCABDEABEEDCEEBCEDD""","""910001109911910111900101811""",555,555,555,555,555,555,555,555,555,555,555,54.5,46.7,62.5,23,35,55,30,11,55,0,57.1,61.9,30,45,30,15,"""C""","""D""","""C""","""B""","""B""","""D""","""A""","""C""","""C"""
304402,2021,122845,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECBAEACD""","""11100111""","""DECBDEDEECABDDBCEAAADDABDBA""","""911110109911901010911010800""",555,555,555,555,555,555,555,555,555,555,555,54.5,57.4,75,31,27,35,25,35,55,30,53.5,57.1,33.3,70,0,30,"""C""","""D""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
