,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
18836,2017,1178627,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""........""","""00000000""","""CCCCBDAABBCDDBDCCACBCBCBBCD""","""990108101100001090009000010""",555,555,333,555,555,333,555,333,333,333,333,20.5,12.4,0,31,62,70,60,0,0,0,23.2,27.3,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
19276,2017,20756,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCDECECE""","""01001100""","""BCDAECBADCEDBECADCDBAECBDBB""","""990018000000100090009000000""",555,555,555,555,555,555,555,555,555,555,555,20.7,52.3,37.5,74.5,78,70,80,71,55,75,10.2,9.1,16.7,20,0,30,,,,,,,,,
19367,2017,95175,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEECEECD""","""00000101""","""BADAEADCBDECDDEEC.DEEBACDAA""","""990018001000010090019000000""",555,555,555,555,555,333,555,555,333,333,333,20.7,36.4,25,53.5,63,75,60,44,40,45,15.5,18.2,0,0,0,0,"""D""","""E""","""A""","""D""","""C""","""D""","""B""","""B""","""D"""
19611,2017,21475,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEADDDAC""","""00000010""","""CECDDDADCACBCEDACECEEEECCDB""","""990008110000001091019000100""",555,555,555,333,555,555,333,333,333,555,333,20.8,7.5,12.5,0,0,0,0,0,0,0,25.2,27.3,13.3,0,40,0,"""C""","""D""","""B""","""D""","""C""","""C""","""A""","""D""","""B"""
19713,2017,98013,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BECABBEC""","""00000000""","""DDCDCECEBCDDCCCEDCCACCBCCCC""","""990008001000000090009110111""",555,555,555,555,555,555,555,555,555,333,333,20.8,13.6,0,34,57,65,55,11,55,0,23.2,27.3,0,0,0,0,"""C""","""C""","""C""","""C""","""A""","""C""","""E""","""B""","""E"""
19856,2017,1178627,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BACDCACC""","""00001000""","""DDBABEACCBDACECDACACAEBEEBB""","""990008100100000090109010000""",555,555,555,555,555,333,555,555,333,333,333,20.8,36.7,12.5,73,76,60,80,70,50,75,15.5,18.2,0,0,0,0,"""D""","""C""","""C""","""B""","""B""","""B""","""B""","""B""","""B"""
19980,2017,64664,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BABBCEBC""","""00111100""","""EAAABCCCACCACAAACBBBEEEECCC""","""991008000000000090009000111""",555,555,555,555,555,333,555,333,333,333,333,20.9,37,50,17.5,35,55,30,0,0,0,15.5,18.2,0,0,0,0,"""A""","""C""","""B""","""E""","""A""","""A""","""C""","""C""","""E"""
20317,2017,18671,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCDBEEBD""","""01010101""","""CCDDADCEBBDCEBCCECDBACECAAD""","""990008001100000090009100000""",555,555,555,555,555,555,555,555,555,555,555,21,49.2,50,48,46,70,40,50,70,45,11.6,13.6,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""A""","""E""","""E""","""C"""
20364,2017,53331,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACBEACDB""","""01100000""","""CDCDDDCDEACDBCDADBDCEBCBAED""","""990008010000101090009000000""",555,555,555,555,555,555,555,555,555,555,555,21,43,25,70,92,60,100,48,60,45,13.6,13.6,13.3,0,40,0,"""D""","""D""","""C""","""A""","""B""","""A""","""A""","""A""","""C"""
20821,2017,49054,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""AECEAECA""","""00000100""","""ECEEBAACCEBBEA*ECEEAAEBBABB""","""990008100010000091009010000""",555,555,555,555,555,555,555,555,555,555,333,21.1,26.7,12.5,48,50,50,50,46,30,50,19.2,18.2,25,30,45,0,"""C""","""C""","""C""","""B""","""B""","""C""","""A""","""D""","""B"""
21175,2017,21464,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEBEEEEB""","""00100100""","""DDDDDDADEACBDEBADDEAECDECBB""","""990008110000000090009100100""",555,555,555,555,555,555,555,555,555,333,333,21.2,38.4,25,58.5,67,55,70,50,70,45,15.5,18.2,0,0,0,0,"""B""","""C""","""C""","""B""","""B""","""C""","""D""","""C""","""C"""
21394,2017,104360,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""*EBEEEBE""","""00100100""","""ECDCAEADBACBBEBCBCDDCDDDEBB""","""990108111000100090009001000""",555,555,555,333,555,333,333,333,333,333,333,21.2,15,25,0,0,0,0,0,0,0,23.2,27.3,0,0,0,0,"""C""","""D""","""B""","""C""","""B""","""A""","""E""","""D""","""A"""
21406,2017,107409,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BBBEBACD""","""00100001""","""DBEBDCACEAEABDDBCADADBCAECD""","""990008100000111190009000010""",555,555,555,333,555,333,333,333,333,333,333,21.2,15,25,0,0,0,0,0,0,0,23.2,27.3,0,0,0,0,"""C""","""D""","""A""","""B""","""B""","""C""","""D""","""D""","""D"""
22019,2017,18903,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BBDDEEAB""","""00000110""","""DBDCCABCDDBBDDBDDDEBACDBAEB""","""990108000010010090009100000""",555,555,555,555,555,333,555,555,333,333,333,21.4,39,25,60,73,65,75,47,55,45,15.5,18.2,0,0,0,0,"""D""","""E""","""C""","""B""","""B""","""C""","""C""","""B""","""B"""
22058,2017,56172,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACCBBBDA""","""01010000""","""AEEECEDCBABCDEEBCCBDEDDDCEA""","""990008001010000190009001100""",555,555,555,555,555,555,555,555,555,555,555,21.4,27.8,25,32,57,65,55,7,35,0,19.3,22.7,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""E""","""D""","""B"""
22390,2017,21464,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DEABCEEE""","""00011100""","""DBAACECCDBCADECDAAEBCBDDDAE""","""991008000100000090009001000""",555,555,555,555,555,333,555,555,333,333,333,21.5,51.3,37.5,72,76,80,75,68,40,75,11.6,13.6,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""E""","""D""","""B"""
22632,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEDADCAB""","""00000010""","""BDCCCCBCBABBEBCCBDDBECDEACC""","""990108001010000090009100011""",555,555,555,555,555,555,555,555,555,333,333,21.5,16.5,12.5,22.5,35,55,30,10,50,0,23.2,27.3,0,0,0,0,"""D""","""D""","""C""","""A""","""A""","""B""","""E""","""D""","""B"""
23056,2017,1101244,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACCCCCCC""","""01001000""","""CBADDCCCCCCCCCCCCCCCCCCCCCC""","""991008000000000090009100111""",555,555,555,333,555,555,333,333,333,555,333,21.6,15,25,0,0,0,0,0,0,0,23.8,22.7,30,0,90,0,"""C""","""C""","""C""","""D""","""D""","""D""","""D""","""D""","""B"""
23250,2017,49054,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DBAEBEEC""","""00000100""","""ACCACDBCEEBCCEDCDBDEDEBDCEB""","""990008000010001090019011100""",555,555,555,555,555,555,333,555,555,333,333,21.7,17.3,12.5,24.5,0,0,0,49,65,45,23.2,27.3,0,0,0,0,"""D""","""D""","""C""","""D""","""D""","""D""","""B""","""B""","""D"""
24074,2017,87396,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DDCAECDE""","""00000000""","""CABCCDEDBBABCDEDABCDEABCDEA""","""990108011100010090009010000""",555,555,555,555,555,555,555,555,555,555,336,21.9,18,0,45,69,85,65,21,25,20,23.2,27.3,0,0,0,0,"""B""","""D""","""B""","""B""","""D""","""D""","""D""","""C""","""B"""
24169,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""AEEEDABD""","""00000001""","""DAC.EEBDEAABDECEDCABDCBABCD""","""990018010000000090109110010""",555,555,555,555,555,333,555,333,333,333,333,21.9,17.9,12.5,26,52,60,50,0,0,0,23.2,27.3,0,0,0,0,"""D""","""D""","""B""","""C""","""D""","""D""","""A""","""C""","""D"""
24441,2017,47051,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DBDECEDE""","""00001100""","""DDECEDBDDDECDEAECCCDECDDDBB""","""990118010000000090009101000""",555,555,555,555,555,555,555,555,555,333,333,22,30.2,25,38,48,40,50,28,40,25,19.3,22.7,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""E""","""E""","""D"""
24606,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCABDEBD""","""01010101""","""AAEACDAEEDBAEDCAADAADEDBECD""","""990008100010010090109000010""",555,555,555,333,555,555,333,333,555,333,333,22,30,50,0,0,0,0,0,0,0,19.3,22.7,0,0,0,0,"""D""","""C""","""C""","""A""","""A""","""C""","""B""","""C""","""D"""
24921,2017,49054,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDBAEDCE""","""00100000""","""EBDDEBAECCCABCDEDDBEECDEABD""","""990018100000101090019100000""",555,555,555,555,555,555,555,555,555,333,333,22.1,18.7,12.5,28,34,50,30,22,30,20,23.2,27.3,0,0,0,0,"""D""","""C""","""C""","""B""","""C""","""D""","""B""","""D""","""C"""
24922,2017,49071,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCAEDEAC""","""01000110""","""EDCCBDCBBDEDDBDCDDBAABBBABB""","""990108001000001090009010000""",555,555,555,555,555,333,555,555,333,333,333,22.1,41.9,37.5,48.5,53,45,55,44,40,45,15.5,18.2,0,0,0,0,"""A""","""A""","""C""","""A""","""A""","""B""","""E""","""D""","""D"""
25032,2017,95175,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EEBBDEED""","""00110101""","""DDCDBDAEDCCDEDDDDDDDDEEEECD""","""990008100000011090009000010""",555,555,555,555,555,555,555,555,555,555,555,22.1,42,50,30,54,50,55,6,30,0,15.5,18.2,0,0,0,0,"""C""","""C""","""A""","""E""","""C""","""D""","""B""","""E""","""D"""
25623,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDDECBAC""","""00001010""","""CCBDADEBCBDBDBCDDBDEBEBCCBC""","""990008000100000090019010101""",555,555,555,555,555,333,555,555,333,333,333,22.2,30.8,25,39.5,47,75,40,32,80,20,19.3,22.7,0,0,0,0,"""C""","""C""","""B""","""B""","""B""","""B""","""D""","""D""","""C"""
26041,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DDCCADEA""","""00000000""","""ABAEEEBEBABDABCADAEBCAEDEDA""","""991018001010000090009001000""",555,555,555,555,555,555,555,555,555,555,333,22.3,26.8,0,67,42,50,40,92,60,100,20.8,22.7,10,30,0,0,"""D""","""D""","""C""","""C""","""C""","""C""","""A""","""C""","""C"""
26105,2017,1101244,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BAAAAECC""","""00000100""","""EECCCCCCCCCCCCCCCCCCCCCCCCC""","""990108000000000090009100111""",555,555,555,555,555,555,555,555,333,555,333,22.3,31.3,12.5,59.5,26,70,15,93,65,100,19.3,22.7,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C"""
26359,2017,50082,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCEEBBC""","""01000000""","""DBEECDBCEABBBDDADACBBBBCCEC""","""990008000010111090009010101""",555,555,555,555,555,333,333,555,333,333,333,22.4,8.5,12.5,2.5,0,0,0,5,25,0,27,31.8,0,0,0,0,"""C""","""C""","""D""","""B""","""B""","""A""","""A""","""C""","""B"""
26554,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDBBCEEC""","""00111100""","""BCEABCCCACEDDDCDDECDABBCCBB""","""990008000000010091009010100""",555,555,555,555,555,555,555,333,555,336,333,22.4,34.2,50,10.5,21,45,15,0,0,0,18.5,18.2,20,60,0,0,"""D""","""E""","""E""","""C""","""B""","""C""","""A""","""C""","""E"""
26876,2017,68930,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBEBABD""","""01100001""","""EDDAEDAEACBDEECABDDBAEBCEAC""","""990018100010000090009010001""",555,555,555,555,555,555,555,555,555,333,333,22.5,32.1,37.5,24,13,65,0,35,75,25,19.3,22.7,0,0,0,0,"""C""","""D""","""C""","""B""","""C""","""B""","""B""","""D""","""C"""
27030,2017,107409,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DECDEBDE""","""00000000""","""DDBCEEADBACDBECEDAEAEBCECBB""","""990118111000100090009000100""",555,555,555,555,555,555,336,336,555,333,333,22.5,0,0,0,0,0,0,0,35,0,30,31.8,20,60,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""D""","""D"""
27052,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CBAABEDC""","""10000100""","""AACABDAEACEECBCDABEEBBBCBCE""","""990008100001000090019010010""",555,555,555,555,555,555,555,555,555,333,333,22.5,32.2,25,43,44,40,45,42,30,45,19.3,22.7,0,0,0,0,"""C""","""D""","""C""","""A""","""C""","""C""","""B""","""D""","""D"""
27111,2017,1103723,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BAADDBDD""","""00000001""","""DBAACDCABCBDCEEBBBCDECDADCE""","""991008001010000190009100010""",555,555,555,555,555,333,555,333,333,333,333,22.5,20.3,12.5,32,64,60,65,0,0,0,23.2,27.3,0,0,0,0,"""D""","""E""","""C""","""B""","""B""","""C""","""D""","""C""","""C"""
27295,2017,47069,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCDEEEEE""","""01000100""","""DCECBDBBCBCDAEBDDBECBDEBEDC""","""990108000100000090009000001""",555,555,555,555,555,555,555,555,555,555,333,22.6,45,25,75,79,75,80,71,75,70,15.1,13.6,23.3,30,40,0,"""D""","""C""","""C""","""C""","""D""","""C""","""B""","""B""","""B"""
27300,2017,49054,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BECBBEEE""","""00010100""","""CBCDCCCDDDDDDEEDDEDADBDCCCB""","""990008010000000091009000110""",555,555,555,555,555,333,555,555,333,333,333,22.6,43.8,25,72,77,65,80,67,55,70,15.5,18.2,0,0,0,0,,,,,,,,,
27371,2017,88068,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EDAEEEEC""","""00000100""","""EDDCDDCDBBCBDBCDDEEAABCECBB""","""990108011100000091009000100""",555,555,555,555,555,555,555,333,333,555,333,22.6,20.9,12.5,33.5,67,55,70,0,0,0,23.2,27.3,0,0,0,0,"""D""","""D""","""D""","""C""","""B""","""C""","""B""","""E""","""E"""
28154,2017,40343,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EABBCDAC""","""00111010""","""ACECBBBECBBACCEDCBBDEAACCBE""","""990108000110000090009000100""",555,555,555,555,555,333,555,333,333,333,333,22.8,44.8,50,37,74,70,75,0,0,0,15.5,18.2,0,0,0,0,"""C""","""C""","""C""","""C""","""B""","""C""","""C""","""D""","""B"""
29095,2017,49054,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EACECEAA""","""00001110""","""ACDDBECDEDCEEDBCEACADCBDBBD""","""990008010001010090009111000""",555,555,555,333,555,333,333,333,333,333,333,23,22.5,37.5,0,0,0,0,0,0,0,23.2,27.3,0,0,0,0,"""C""","""C""","""B""","""A""","""A""","""C""","""A""","""D""","""B"""
29211,2017,90030,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DADACEBD""","""00001101""","""ECBDCDDBBADECECBDBAAEEBCC*.""","""990008001001000190109010100""",555,555,555,333,555,333,333,333,333,333,333,23,22.5,37.5,0,0,0,0,0,0,0,23.2,27.3,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""B""","""B""","""B"""
29308,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DEBBBEEE""","""00110100""","""DDCABDBDEBDDABCCDECBDCBCCBB""","""990008010100000091009110100""",555,555,555,333,555,555,333,333,555,333,333,23,22.5,37.5,0,0,0,0,0,0,0,23.2,27.3,0,0,0,0,"""C""","""D""","""C""","""A""","""B""","""D""","""B""","""B""","""C"""
29309,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""",""".BCACEBD""","""00001101""","""ACDADCCDBDCDDDECDCADDEEECBC""","""990008011000010090109000101""",555,555,555,333,555,333,333,333,333,333,333,23,22.5,37.5,0,0,0,0,0,0,0,23.2,27.3,0,0,0,0,"""C""","""C""","""C""","""B""","""A""","""C""","""D""","""D""","""D"""
29640,2017,20756,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCDADECB""","""01000100""","""DEDACEDBBDEEBEAADABCEECAADC""","""990008001001100090009000001""",555,555,555,555,555,555,555,555,555,555,333,23.1,42.8,25,69.5,47,75,40,92,60,100,16.5,18.2,6.7,20,0,0,"""C""","""C""","""B""","""B""","""B""","""C""","""A""","""C""","""D"""
30296,2017,55402,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EACDCEBD""","""00001101""","""CDEDEEBDBBBAACBACBBAEBCBAAA""","""990018011110000090009000000""",555,555,555,555,555,555,555,333,555,333,333,23.2,34.7,37.5,30.5,61,65,60,0,0,0,19.3,22.7,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""B""","""D"""
31056,2017,1101244,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BACEBCAD""","""00000011""","""BADBDACCAEDBACEBACEBDCCBECC""","""990008000000000190009100011""",555,555,555,555,555,555,555,555,555,555,555,23.3,31.2,25,40.5,33,65,25,48,60,45,20.7,18.2,35,0,85,20,"""C""","""C""","""C""","""A""","""A""","""A""","""D""","""D""","""B"""
31103,2017,1169188,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""........""","""00000000""","""BCABDDEBCADEBDCADEBCABDECAB""","""991008000001110091009000100""",555,555,333,555,555,333,555,555,333,333,333,23.3,23.6,0,59,65,65,65,53,65,50,23.2,27.3,0,0,0,0,,,,,,,,,
31747,2017,57612,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BAEDCEDE""","""00001100""","""ABCEDECDBAEBAECDDEEDECCBCDA""","""990008011000000091009100100""",555,555,555,555,555,555,555,555,555,333,333,23.5,36.2,25,53,37,25,40,69,45,75,19.3,22.7,0,0,0,0,"""C""","""D""","""C""","""D""","""D""","""A""","""B""","""D""","""C"""
31861,2017,95175,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEADBEBE""","""00000100""","""CCEBBEABBACDBEEEDEBCDBCECAA""","""990008101000100091009000100""",555,555,555,555,555,333,555,555,333,333,333,23.5,36.1,12.5,71.5,70,50,75,73,65,75,19.3,22.7,0,0,0,0,"""B""","""D""","""C""","""B""","""B""","""B""","""B""","""D""","""C"""
32258,2017,21464,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBDEBAD""","""01100011""","""ECEDEDBAAACBCEBBDEEEEBCECBE""","""990018000000000191019000100""",555,555,555,333,555,555,333,333,336,336,555,23.6,30,50,0,0,0,0,0,0,0,21.5,22.7,15,0,0,45,"""D""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""B"""
32259,2017,21464,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCABEEED""","""01010101""","""DEDCCEBAACDDEDECDDDEBEBACAB""","""990108000000010090019010100""",555,555,555,333,555,555,333,333,555,333,555,23.6,30,50,0,0,0,0,0,0,0,21.5,22.7,15,20,0,25,"""C""","""B""","""A""","""B""","""B""","""C""","""B""","""B""","""D"""
32563,2017,1103723,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECDCEADE""","""01000000""","""ACBBCADEBCAEBDACBCEADEBACED""","""990008001001110090009010100""",555,555,555,555,555,555,555,555,555,555,555,23.6,20.1,12.5,31.5,22,50,15,41,25,45,24.7,27.3,10,30,0,0,"""C""","""C""","""C""","""A""","""A""","""D""","""B""","""D""","""B"""
32564,2017,1107880,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DBDCCBCD""","""00001001""","""CDDCDCCCBDCEDEDABEDAEBCECDB""","""990108001001001091009000100""",555,555,555,555,555,555,336,333,333,555,555,23.6,15,25,0,0,65,0,0,0,0,26.5,27.3,21.7,0,40,25,"""D""","""D""","""A""","""B""","""B""","""C""","""B""","""D""","""D"""
32569,2017,1117717,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDADCEBC""","""00001100""","""AADCBEADBDDDEEBCDAECBCEAABD""","""990108111000000090009100000""",555,555,555,555,555,555,555,555,555,333,333,23.6,32,25,42.5,33,65,25,52,60,50,20.8,22.7,10,30,0,0,"""B""","""C""","""E""","""C""","""B""","""B""","""C""","""D""","""D"""
32800,2017,49054,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCDBECBC""","""01010000""","""EBDACEBDBACEDEDDBCEEEBDBDBC""","""990008011001001090019000001""",555,555,555,555,555,555,555,333,555,555,555,23.7,19.6,25,11.5,23,55,15,0,0,0,25,27.3,11.7,0,30,5,"""C""","""C""","""C""","""A""","""A""","""B""","""D""","""C""","""B"""
32816,2017,64664,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CECCCBBC""","""10001000""","""CCEDCDBCEABEDDDCBCCCEDDDCDD""","""990008000011011090009001100""",555,555,555,555,555,333,555,333,333,333,333,23.7,25.2,25,25.5,51,55,50,0,0,0,23.2,27.3,0,0,0,0,"""C""","""C""","""A""","""A""","""B""","""D""","""D""","""B""","""E"""
33608,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EBCBCEAD""","""00011111""","""ABEACBAAEBCBEEADDECBABCCCAB""","""990008100100000091009000100""",555,555,555,555,555,333,555,333,333,333,333,23.8,48.7,62.5,28,56,40,60,0,0,0,15.5,18.2,0,0,0,0,"""D""","""E""","""C""","""B""","""B""","""C""","""A""","""B""","""D"""
33895,2017,20756,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCEEDED""","""01000001""","""BEDDBEBDCADDBEBBDDCBEEBBCBE""","""990008010000100190009010100""",555,555,555,555,555,555,555,555,555,555,555,23.9,30.2,25,38,50,50,50,26,50,20,21.8,22.7,16.7,30,20,0,"""D""","""D""","""C""","""A""","""B""","""C""","""B""","""D""","""D"""
33901,2017,21464,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEBEECBE""","""00100000""","""DBECEDBEBAEDDEEBDEEABADCEDB""","""990118001000000191009000000""",555,555,555,555,555,555,555,555,555,336,336,23.9,37.7,12.5,75.5,77,65,80,74,70,75,19.3,22.7,0,0,0,0,"""C""","""D""","""C""","""B""","""B""","""D""","""B""","""D""","""D"""
34125,2017,102590,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDABBEEB""","""00010100""","""AAEDDBADDEBACCBCDCCADBBCEDC""","""990008110010000090009010001""",555,555,555,555,555,333,555,555,333,333,333,23.9,37.8,25,57,44,60,40,70,50,75,19.3,22.7,0,0,0,0,"""C""","""C""","""B""","""B""","""B""","""C""","""E""","""C""","""D"""
34132,2017,104360,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CABECEAB""","""10101110""","""EDADCCCBBABDEBCCCDCEBEDBBEC""","""991008001010000090019000001""",555,555,555,333,555,333,333,333,333,333,333,23.9,37.5,62.5,0,0,0,0,0,0,0,19.3,22.7,0,0,0,0,"""B""","""D""","""C""","""B""","""D""","""C""","""B""","""D""","""C"""
